Booking_ID,Hotel_Area,Hotel_Tier,Room_Type,Check_In,Check_Out,Nights,Rooms,ADR_INR,Booking_Status,Booking_Channel,Customer_Type,Estimated_Occupancy,Booking_Revenue_INR
DELJUL26-02861,Connaught Place,Upscale,Premium,2026-07-07,2026-07-10,3,2,12930,Completed,Booking.com,Business,0.367,77580
DELJUL26-02862,Rohini,Midscale,Standard,2026-07-28,2026-08-01,4,1,1957,Confirmed,MakeMyTrip,Family,0.374,7826
DELJUL26-02863,Lajpat Nagar,Budget,Deluxe,2026-07-03,2026-07-04,1,2,1691,Confirmed,Goibibo,Family,0.557,3383
DELJUL26-02864,South Delhi,Midscale,Standard,2026-07-19,2026-07-24,5,3,9982,Confirmed,Walk-in,Leisure,0.43,149727
DELJUL26-02865,Aerocity,Budget,Deluxe,2026-07-04,2026-07-05,1,3,7140,Confirmed,Agoda,Family,0.467,21420
DELJUL26-02866,Aerocity,Budget,Premium,2026-07-19,2026-07-20,1,3,7824,Completed,Goibibo,Couple,0.872,23473
DELJUL26-02867,Paharganj,Upscale,Standard,2026-07-24,2026-07-27,3,1,3748,Completed,Agoda,Couple,0.946,11243
DELJUL26-02868,Connaught Place,Economy,Standard,2026-07-24,2026-07-26,2,2,7342,Completed,Goibibo,Leisure,0.833,29368
DELJUL26-02869,Lajpat Nagar,Economy,Standard,2026-07-02,2026-07-06,4,1,3511,Confirmed,Walk-in,Group,0.49,14044
DELJUL26-02870,Karol Bagh,Luxury,Deluxe,2026-07-24,2026-07-26,2,3,5794,Completed,Walk-in,Leisure,0.456,34766
DELJUL26-02871,Karol Bagh,Budget,Deluxe,2026-07-10,2026-07-12,2,1,1595,Completed,MakeMyTrip,Group,0.697,3191
DELJUL26-02872,Rohini,Budget,Standard,2026-07-22,2026-07-27,5,2,1902,Confirmed,Direct,Group,0.82,19024
DELJUL26-02873,Lajpat Nagar,Budget,Suite,2026-07-30,2026-07-31,1,2,1614,Confirmed,Walk-in,Couple,0.744,3227
DELJUL26-02874,Karol Bagh,Budget,Standard,2026-07-04,2026-07-07,3,1,2019,Confirmed,Booking.com,Family,0.832,6058
DELJUL26-02875,Paharganj,Midscale,Standard,2026-07-12,2026-07-13,1,1,3248,Confirmed,Booking.com,Leisure,0.642,3248
DELJUL26-02876,Dwarka,Upscale,Standard,2026-07-27,2026-07-28,1,3,5439,Cancelled,Direct,Business,0.943,0
DELJUL26-02877,South Delhi,Midscale,Premium,2026-07-05,2026-07-07,2,2,6141,Confirmed,Agoda,Family,0.822,24564
DELJUL26-02878,Rohini,Economy,Deluxe,2026-07-09,2026-07-11,2,1,2187,Completed,Booking.com,Leisure,0.381,4375
DELJUL26-02879,Lajpat Nagar,Midscale,Deluxe,2026-07-18,2026-07-21,3,1,3011,Confirmed,Walk-in,Couple,0.568,9032
DELJUL26-02880,Rohini,Budget,Premium,2026-07-31,2026-08-03,3,2,2213,Confirmed,Booking.com,Group,0.686,13277
DELJUL26-02881,Aerocity,Midscale,Standard,2026-07-10,2026-07-11,1,2,7751,Completed,Direct,Couple,0.485,15502
DELJUL26-02882,Karol Bagh,Midscale,Standard,2026-07-12,2026-07-13,1,2,3871,Cancelled,Goibibo,Group,0.592,0
DELJUL26-02883,Dwarka,Budget,Deluxe,2026-07-25,2026-07-26,1,1,2802,Confirmed,Booking.com,Family,0.728,2802
DELJUL26-02884,Aerocity,Upscale,Standard,2026-07-04,2026-07-08,4,1,12069,Confirmed,Booking.com,Business,0.681,48278
DELJUL26-02885,Paharganj,Upscale,Deluxe,2026-07-11,2026-07-16,5,1,2528,Completed,Direct,Leisure,0.867,12639
DELJUL26-02886,Connaught Place,Economy,Standard,2026-07-10,2026-07-11,1,1,7346,Cancelled,Goibibo,Family,0.508,0
DELJUL26-02887,Rohini,Midscale,Standard,2026-07-13,2026-07-14,1,2,1824,Completed,Booking.com,Leisure,0.903,3648
DELJUL26-02888,Aerocity,Midscale,Standard,2026-07-18,2026-07-22,4,2,7449,Completed,Agoda,Couple,0.543,59588
DELJUL26-02889,Connaught Place,Budget,Standard,2026-07-07,2026-07-11,4,1,4246,Completed,Booking.com,Group,0.902,16982
DELJUL26-02890,Connaught Place,Budget,Suite,2026-07-13,2026-07-17,4,2,5146,Completed,MakeMyTrip,Leisure,0.499,41167
DELJUL26-02891,Connaught Place,Midscale,Standard,2026-07-29,2026-07-30,1,3,8078,Completed,MakeMyTrip,Family,0.655,24235
DELJUL26-02892,Dwarka,Luxury,Premium,2026-07-26,2026-07-31,5,1,6233,Completed,Goibibo,Family,0.909,31167
DELJUL26-02893,Paharganj,Midscale,Standard,2026-07-30,2026-08-03,4,2,4151,Confirmed,Agoda,Business,0.516,33207
DELJUL26-02894,Rohini,Midscale,Premium,2026-07-22,2026-07-23,1,1,2866,Cancelled,Direct,Business,0.859,0
DELJUL26-02895,Karol Bagh,Midscale,Deluxe,2026-07-19,2026-07-20,1,2,3123,Confirmed,Booking.com,Couple,0.651,6245
DELJUL26-02896,Dwarka,Economy,Standard,2026-07-07,2026-07-11,4,2,2906,Cancelled,Agoda,Business,0.602,0
DELJUL26-02897,South Delhi,Budget,Standard,2026-07-05,2026-07-09,4,1,3449,Confirmed,Walk-in,Leisure,0.748,13796
DELJUL26-02898,South Delhi,Economy,Standard,2026-07-17,2026-07-21,4,3,4038,Completed,MakeMyTrip,Couple,0.469,48452
DELJUL26-02899,Greater Kailash,Upscale,Premium,2026-07-13,2026-07-16,3,1,11432,Confirmed,Direct,Leisure,0.745,34296
DELJUL26-02900,Karol Bagh,Upscale,Standard,2026-07-25,2026-07-28,3,3,2907,Cancelled,Walk-in,Business,0.456,0
DELJUL26-02901,Dwarka,Upscale,Standard,2026-07-01,2026-07-05,4,2,5375,Confirmed,Goibibo,Leisure,0.777,42999
DELJUL26-02902,Lajpat Nagar,Budget,Deluxe,2026-07-28,2026-07-29,1,3,1649,Completed,Goibibo,Family,0.716,4946
DELJUL26-02903,Lajpat Nagar,Midscale,Deluxe,2026-07-06,2026-07-08,2,3,3285,Confirmed,MakeMyTrip,Business,0.434,19712
DELJUL26-02904,South Delhi,Midscale,Standard,2026-07-13,2026-07-14,1,2,5076,Completed,Agoda,Business,0.41,10151
DELJUL26-02905,South Delhi,Budget,Standard,2026-07-12,2026-07-17,5,3,3939,Completed,Booking.com,Business,0.714,59080
DELJUL26-02906,Lajpat Nagar,Budget,Deluxe,2026-07-29,2026-08-02,4,2,2884,Confirmed,MakeMyTrip,Family,0.423,23068
DELJUL26-02907,South Delhi,Upscale,Standard,2026-07-23,2026-07-27,4,2,7409,Completed,Agoda,Couple,0.725,59271
DELJUL26-02908,Rohini,Midscale,Deluxe,2026-07-02,2026-07-05,3,1,1946,Completed,MakeMyTrip,Group,0.949,5838
DELJUL26-02909,Connaught Place,Midscale,Standard,2026-07-27,2026-08-01,5,2,5719,Completed,Walk-in,Couple,0.424,57190
DELJUL26-02910,Paharganj,Economy,Suite,2026-07-21,2026-07-26,5,1,2279,Completed,MakeMyTrip,Family,0.634,11396
DELJUL26-02911,Connaught Place,Midscale,Deluxe,2026-07-03,2026-07-07,4,2,7075,Confirmed,Goibibo,Family,0.905,56599
DELJUL26-02912,Aerocity,Budget,Deluxe,2026-07-25,2026-07-30,5,1,6824,Completed,Goibibo,Family,0.912,34122
DELJUL26-02913,Saket,Budget,Premium,2026-07-02,2026-07-06,4,2,3088,Completed,Agoda,Leisure,0.368,24702
DELJUL26-02914,Karol Bagh,Midscale,Suite,2026-07-14,2026-07-18,4,3,2931,Completed,Goibibo,Family,0.835,35178
DELJUL26-02915,Saket,Economy,Deluxe,2026-07-06,2026-07-08,2,2,4939,Completed,MakeMyTrip,Couple,0.493,19758
DELJUL26-02916,Saket,Luxury,Deluxe,2026-07-01,2026-07-06,5,2,10426,Completed,Agoda,Group,0.798,104257
DELJUL26-02917,South Delhi,Economy,Premium,2026-07-18,2026-07-19,1,3,3063,Cancelled,Agoda,Leisure,0.563,0
DELJUL26-02918,Rohini,Budget,Standard,2026-07-22,2026-07-26,4,1,2364,Cancelled,Direct,Couple,0.485,0
DELJUL26-02919,Lajpat Nagar,Budget,Deluxe,2026-07-15,2026-07-19,4,3,1536,Confirmed,Goibibo,Leisure,0.632,18438
DELJUL26-02920,Paharganj,Midscale,Deluxe,2026-07-11,2026-07-12,1,2,2028,Completed,Walk-in,Leisure,0.456,4055
DELJUL26-02921,Paharganj,Budget,Deluxe,2026-07-16,2026-07-20,4,2,1410,Confirmed,Goibibo,Leisure,0.605,11282
DELJUL26-02922,Greater Kailash,Budget,Premium,2026-07-05,2026-07-06,1,1,3227,Completed,Walk-in,Leisure,0.587,3227
DELJUL26-02923,Connaught Place,Economy,Deluxe,2026-07-02,2026-07-05,3,2,7297,Cancelled,MakeMyTrip,Leisure,0.928,0
DELJUL26-02924,Dwarka,Economy,Deluxe,2026-07-05,2026-07-10,5,2,1422,Confirmed,Booking.com,Family,0.675,14216
DELJUL26-02925,Saket,Midscale,Premium,2026-07-02,2026-07-03,1,2,8184,Confirmed,MakeMyTrip,Group,0.768,16368
DELJUL26-02926,Connaught Place,Economy,Deluxe,2026-07-24,2026-07-26,2,3,6316,Confirmed,Direct,Couple,0.455,37896
DELJUL26-02927,South Delhi,Budget,Standard,2026-07-19,2026-07-22,3,2,5655,Completed,Direct,Couple,0.948,33930
DELJUL26-02928,Paharganj,Upscale,Standard,2026-07-06,2026-07-11,5,3,4893,Confirmed,Goibibo,Leisure,0.649,73394
DELJUL26-02929,Connaught Place,Economy,Deluxe,2026-07-18,2026-07-20,2,1,6799,Confirmed,Direct,Group,0.395,13598
DELJUL26-02930,South Delhi,Midscale,Standard,2026-07-16,2026-07-17,1,3,7940,Confirmed,Direct,Family,0.716,23820
DELJUL26-02931,Connaught Place,Budget,Deluxe,2026-07-04,2026-07-05,1,2,4080,Confirmed,MakeMyTrip,Leisure,0.541,8160
DELJUL26-02932,South Delhi,Midscale,Premium,2026-07-31,2026-08-01,1,3,6752,Confirmed,Booking.com,Couple,0.526,20255
DELJUL26-02933,Connaught Place,Economy,Standard,2026-07-30,2026-08-04,5,2,7431,Confirmed,Booking.com,Couple,0.54,74307
DELJUL26-02934,Saket,Economy,Premium,2026-07-24,2026-07-28,4,1,4610,Completed,Goibibo,Family,0.62,18442
DELJUL26-02935,Lajpat Nagar,Economy,Deluxe,2026-07-26,2026-07-29,3,2,3224,Completed,Booking.com,Couple,0.522,19346
DELJUL26-02936,Karol Bagh,Luxury,Suite,2026-07-17,2026-07-22,5,2,4740,Completed,Goibibo,Couple,0.817,47397
DELJUL26-02937,Greater Kailash,Budget,Standard,2026-07-25,2026-07-30,5,2,4281,Confirmed,MakeMyTrip,Family,0.457,42806
DELJUL26-02938,Greater Kailash,Upscale,Standard,2026-07-17,2026-07-22,5,3,6788,Confirmed,Booking.com,Business,0.435,101824
DELJUL26-02939,Rohini,Upscale,Deluxe,2026-07-06,2026-07-07,1,1,5946,Confirmed,Agoda,Group,0.413,5946
DELJUL26-02940,Connaught Place,Economy,Deluxe,2026-07-06,2026-07-07,1,1,4277,Completed,Walk-in,Couple,0.596,4277
DELJUL26-02941,Greater Kailash,Economy,Premium,2026-07-27,2026-07-31,4,3,3289,Confirmed,Agoda,Family,0.418,39466
DELJUL26-02942,Rohini,Economy,Premium,2026-07-14,2026-07-16,2,3,3046,Confirmed,Booking.com,Couple,0.365,18275
DELJUL26-02943,Greater Kailash,Luxury,Standard,2026-07-23,2026-07-24,1,1,17160,Completed,Goibibo,Business,0.527,17160
DELJUL26-02944,Connaught Place,Midscale,Standard,2026-07-05,2026-07-09,4,3,8649,Confirmed,Direct,Group,0.938,103790
DELJUL26-02945,Lajpat Nagar,Midscale,Deluxe,2026-07-14,2026-07-16,2,2,6038,Cancelled,Direct,Couple,0.357,0
DELJUL26-02946,Connaught Place,Budget,Standard,2026-07-03,2026-07-08,5,2,3281,Completed,Direct,Couple,0.388,32813
DELJUL26-02947,Dwarka,Upscale,Suite,2026-07-07,2026-07-10,3,1,6349,Completed,Agoda,Business,0.7,19046
DELJUL26-02948,Saket,Budget,Deluxe,2026-07-04,2026-07-06,2,1,2875,Confirmed,Walk-in,Business,0.649,5750
DELJUL26-02949,Dwarka,Budget,Premium,2026-07-07,2026-07-12,5,3,2363,Confirmed,Goibibo,Group,0.413,35448
DELJUL26-02950,Dwarka,Economy,Premium,2026-07-19,2026-07-23,4,1,2466,Cancelled,Walk-in,Couple,0.887,0
DELJUL26-02951,Aerocity,Economy,Standard,2026-07-01,2026-07-03,2,1,5012,Confirmed,MakeMyTrip,Leisure,0.755,10025
DELJUL26-02952,Dwarka,Upscale,Standard,2026-07-07,2026-07-08,1,3,5551,Confirmed,Direct,Group,0.647,16653
DELJUL26-02953,Rohini,Upscale,Deluxe,2026-07-22,2026-07-25,3,1,5189,Confirmed,Walk-in,Leisure,0.676,15568
DELJUL26-02954,Saket,Budget,Premium,2026-07-05,2026-07-09,4,3,2127,Confirmed,Agoda,Family,0.828,25526
DELJUL26-02955,Karol Bagh,Economy,Deluxe,2026-07-18,2026-07-23,5,1,3293,Confirmed,Goibibo,Family,0.409,16463
DELJUL26-02956,Rohini,Upscale,Standard,2026-07-27,2026-07-28,1,1,4544,Completed,Direct,Business,0.91,4544
DELJUL26-02957,Aerocity,Midscale,Deluxe,2026-07-25,2026-07-28,3,2,8741,Completed,Walk-in,Family,0.418,52445
DELJUL26-02958,Saket,Budget,Standard,2026-07-04,2026-07-09,5,1,3530,Confirmed,Direct,Leisure,0.625,17652
DELJUL26-02959,Dwarka,Economy,Standard,2026-07-05,2026-07-09,4,2,1993,Completed,Direct,Couple,0.499,15943
DELJUL26-02960,Saket,Midscale,Suite,2026-07-22,2026-07-23,1,1,3783,Completed,Direct,Couple,0.749,3783
DELJUL26-02961,Rohini,Luxury,Standard,2026-07-11,2026-07-16,5,3,6960,Confirmed,Walk-in,Group,0.854,104405
DELJUL26-02962,Saket,Midscale,Standard,2026-07-13,2026-07-17,4,2,4128,Completed,Agoda,Family,0.72,33022
DELJUL26-02963,Rohini,Budget,Standard,2026-07-15,2026-07-18,3,3,1211,Confirmed,Direct,Family,0.484,10901
DELJUL26-02964,Aerocity,Midscale,Premium,2026-07-18,2026-07-22,4,3,9910,Completed,MakeMyTrip,Leisure,0.818,118915
DELJUL26-02965,Greater Kailash,Economy,Standard,2026-07-14,2026-07-18,4,3,3514,Confirmed,Goibibo,Business,0.916,42167
DELJUL26-02966,Dwarka,Upscale,Standard,2026-07-01,2026-07-03,2,2,5421,Confirmed,Goibibo,Family,0.447,21684
DELJUL26-02967,Karol Bagh,Economy,Standard,2026-07-03,2026-07-07,4,1,3702,Completed,Booking.com,Family,0.502,14806
DELJUL26-02968,Karol Bagh,Budget,Deluxe,2026-07-01,2026-07-03,2,2,1232,Completed,Direct,Group,0.668,4928
DELJUL26-02969,Greater Kailash,Economy,Standard,2026-07-09,2026-07-11,2,2,4392,Confirmed,Direct,Business,0.794,17568
DELJUL26-02970,South Delhi,Economy,Premium,2026-07-26,2026-07-29,3,2,3073,Completed,Walk-in,Leisure,0.426,18435
DELJUL26-02971,South Delhi,Budget,Premium,2026-07-31,2026-08-01,1,1,3772,Completed,Goibibo,Group,0.38,3772
DELJUL26-02972,Aerocity,Midscale,Deluxe,2026-07-15,2026-07-19,4,2,7160,Cancelled,Walk-in,Family,0.69,0
DELJUL26-02973,Dwarka,Upscale,Standard,2026-07-01,2026-07-04,3,3,7112,Confirmed,Walk-in,Leisure,0.828,64009
DELJUL26-02974,Rohini,Upscale,Deluxe,2026-07-03,2026-07-07,4,3,3406,Confirmed,Booking.com,Group,0.529,40870
DELJUL26-02975,Aerocity,Economy,Standard,2026-07-26,2026-07-27,1,3,8384,Completed,Direct,Business,0.7,25153
DELJUL26-02976,Saket,Budget,Standard,2026-07-11,2026-07-14,3,1,2300,Confirmed,Goibibo,Group,0.832,6900
DELJUL26-02977,Saket,Economy,Deluxe,2026-07-28,2026-07-31,3,2,3226,Confirmed,Booking.com,Business,0.367,19356
DELJUL26-02978,Lajpat Nagar,Economy,Standard,2026-07-16,2026-07-17,1,1,3150,Confirmed,Agoda,Business,0.552,3150
DELJUL26-02979,Karol Bagh,Budget,Standard,2026-07-28,2026-07-31,3,1,1848,Confirmed,Walk-in,Business,0.532,5544
DELJUL26-02980,Saket,Upscale,Standard,2026-07-05,2026-07-10,5,3,10783,Cancelled,Walk-in,Leisure,0.784,0
DELJUL26-02981,Greater Kailash,Luxury,Standard,2026-07-27,2026-08-01,5,1,7261,Confirmed,Booking.com,Group,0.75,36303
DELJUL26-02982,Aerocity,Budget,Standard,2026-07-17,2026-07-18,1,2,3521,Confirmed,MakeMyTrip,Family,0.846,7042
DELJUL26-02983,Lajpat Nagar,Upscale,Standard,2026-07-14,2026-07-19,5,1,4919,Confirmed,Agoda,Family,0.679,24593
DELJUL26-02984,Lajpat Nagar,Midscale,Deluxe,2026-07-17,2026-07-20,3,1,3195,Confirmed,Booking.com,Business,0.487,9584
DELJUL26-02985,Greater Kailash,Economy,Standard,2026-07-11,2026-07-12,1,1,5558,Confirmed,Goibibo,Family,0.61,5558
DELJUL26-02986,South Delhi,Midscale,Standard,2026-07-19,2026-07-24,5,2,9901,Confirmed,MakeMyTrip,Family,0.588,99010
DELJUL26-02987,Greater Kailash,Budget,Premium,2026-07-24,2026-07-27,3,2,4092,Completed,Goibibo,Business,0.751,24553
DELJUL26-02988,Greater Kailash,Budget,Deluxe,2026-07-26,2026-07-31,5,2,2678,Confirmed,Goibibo,Family,0.922,26778
DELJUL26-02989,Rohini,Luxury,Premium,2026-07-31,2026-08-01,1,3,5173,Confirmed,Walk-in,Family,0.625,15519
DELJUL26-02990,Saket,Midscale,Standard,2026-07-13,2026-07-14,1,1,8089,Completed,MakeMyTrip,Couple,0.733,8089
DELJUL26-02991,Saket,Economy,Standard,2026-07-24,2026-07-29,5,2,4034,Completed,Booking.com,Couple,0.457,40337
DELJUL26-02992,South Delhi,Economy,Standard,2026-07-28,2026-07-30,2,2,4978,Completed,Direct,Couple,0.695,19911
DELJUL26-02993,Connaught Place,Luxury,Deluxe,2026-07-01,2026-07-04,3,1,13516,Completed,Agoda,Leisure,0.787,40549
DELJUL26-02994,Lajpat Nagar,Economy,Premium,2026-07-15,2026-07-19,4,1,2535,Confirmed,Agoda,Group,0.808,10142
DELJUL26-02995,Greater Kailash,Upscale,Standard,2026-07-22,2026-07-27,5,1,10529,Confirmed,MakeMyTrip,Couple,0.934,52647
DELJUL26-02996,South Delhi,Upscale,Standard,2026-07-15,2026-07-17,2,3,7636,Confirmed,Walk-in,Couple,0.943,45818
DELJUL26-02997,Paharganj,Economy,Standard,2026-07-04,2026-07-08,4,2,2974,Confirmed,MakeMyTrip,Couple,0.659,23789
DELJUL26-02998,Paharganj,Midscale,Standard,2026-07-21,2026-07-25,4,2,2140,Completed,MakeMyTrip,Family,0.866,17116
DELJUL26-02999,Saket,Midscale,Standard,2026-07-13,2026-07-17,4,2,3457,Completed,Direct,Family,0.792,27653
DELJUL26-03000,South Delhi,Upscale,Suite,2026-07-20,2026-07-23,3,3,6541,Completed,Goibibo,Leisure,0.665,58867
DELJUL26-03001,Greater Kailash,Economy,Standard,2026-07-01,2026-07-02,1,2,3744,Completed,Goibibo,Group,0.368,7488
DELJUL26-03002,South Delhi,Budget,Standard,2026-07-01,2026-07-03,2,3,4245,Completed,MakeMyTrip,Group,0.936,25469
DELJUL26-03003,Rohini,Budget,Deluxe,2026-07-19,2026-07-22,3,1,1098,Confirmed,Goibibo,Group,0.929,3295
DELJUL26-03004,Rohini,Midscale,Standard,2026-07-31,2026-08-03,3,3,3650,Completed,Goibibo,Couple,0.661,32853
DELJUL26-03005,Greater Kailash,Upscale,Suite,2026-07-20,2026-07-21,1,1,10208,Confirmed,Agoda,Business,0.557,10208
DELJUL26-03006,Paharganj,Upscale,Standard,2026-07-30,2026-08-03,4,2,3524,Confirmed,Direct,Business,0.417,28194
DELJUL26-03007,Dwarka,Midscale,Premium,2026-07-27,2026-07-30,3,1,3053,Cancelled,Goibibo,Group,0.383,0
DELJUL26-03008,Saket,Budget,Standard,2026-07-09,2026-07-13,4,1,3196,Completed,MakeMyTrip,Business,0.832,12783
DELJUL26-03009,South Delhi,Budget,Standard,2026-07-04,2026-07-07,3,2,4041,Completed,MakeMyTrip,Couple,0.596,24246
DELJUL26-03010,Lajpat Nagar,Upscale,Deluxe,2026-07-18,2026-07-20,2,3,5470,Confirmed,MakeMyTrip,Couple,0.688,32821
DELJUL26-03011,Paharganj,Midscale,Premium,2026-07-20,2026-07-21,1,1,1596,Completed,Agoda,Leisure,0.531,1596
DELJUL26-03012,Dwarka,Upscale,Standard,2026-07-24,2026-07-25,1,3,5303,Confirmed,Walk-in,Leisure,0.718,15908
DELJUL26-03013,Aerocity,Budget,Standard,2026-07-17,2026-07-20,3,3,6201,Completed,Booking.com,Leisure,0.805,55808
DELJUL26-03014,Greater Kailash,Economy,Standard,2026-07-29,2026-07-31,2,3,4068,Confirmed,Direct,Couple,0.886,24407
DELJUL26-03015,Saket,Upscale,Standard,2026-07-27,2026-07-31,4,1,4916,Confirmed,MakeMyTrip,Business,0.648,19662
DELJUL26-03016,Saket,Budget,Premium,2026-07-19,2026-07-23,4,3,4302,Confirmed,Booking.com,Business,0.53,51626
DELJUL26-03017,Dwarka,Budget,Premium,2026-07-18,2026-07-20,2,2,1532,Completed,Direct,Group,0.396,6129
DELJUL26-03018,Karol Bagh,Midscale,Deluxe,2026-07-01,2026-07-05,4,2,2796,Completed,MakeMyTrip,Family,0.862,22371
DELJUL26-03019,Dwarka,Midscale,Standard,2026-07-25,2026-07-28,3,1,2423,Confirmed,Goibibo,Leisure,0.862,7269
DELJUL26-03020,Greater Kailash,Luxury,Deluxe,2026-07-22,2026-07-27,5,2,14732,Confirmed,Walk-in,Business,0.562,147325
DELJUL26-03021,Paharganj,Upscale,Deluxe,2026-07-28,2026-08-02,5,2,3048,Confirmed,Agoda,Family,0.474,30479
DELJUL26-03022,Connaught Place,Midscale,Standard,2026-07-03,2026-07-08,5,3,6348,Completed,MakeMyTrip,Family,0.754,95222
DELJUL26-03023,Paharganj,Budget,Standard,2026-07-05,2026-07-06,1,2,1368,Cancelled,Goibibo,Couple,0.804,0
DELJUL26-03024,Connaught Place,Economy,Deluxe,2026-07-21,2026-07-24,3,1,5914,Cancelled,Booking.com,Group,0.783,0
DELJUL26-03025,Paharganj,Upscale,Premium,2026-07-16,2026-07-17,1,2,3117,Confirmed,Direct,Leisure,0.393,6235
DELJUL26-03026,South Delhi,Economy,Standard,2026-07-19,2026-07-24,5,3,7127,Confirmed,Goibibo,Business,0.941,106907
DELJUL26-03027,Connaught Place,Luxury,Premium,2026-07-14,2026-07-18,4,1,12749,Completed,MakeMyTrip,Couple,0.677,50996
DELJUL26-03028,Greater Kailash,Midscale,Deluxe,2026-07-20,2026-07-22,2,3,5437,Completed,Booking.com,Leisure,0.715,32622
DELJUL26-03029,Karol Bagh,Budget,Premium,2026-07-21,2026-07-25,4,3,2688,Confirmed,Walk-in,Family,0.377,32250
DELJUL26-03030,Lajpat Nagar,Midscale,Suite,2026-07-06,2026-07-09,3,2,4615,Confirmed,Goibibo,Leisure,0.357,27688
DELJUL26-03031,Greater Kailash,Midscale,Standard,2026-07-24,2026-07-27,3,3,6493,Confirmed,Goibibo,Family,0.426,58441
DELJUL26-03032,Karol Bagh,Budget,Standard,2026-07-16,2026-07-19,3,2,2840,Confirmed,Agoda,Leisure,0.585,17038
DELJUL26-03033,Dwarka,Economy,Deluxe,2026-07-18,2026-07-23,5,1,2476,Confirmed,Booking.com,Couple,0.917,12378
DELJUL26-03034,Connaught Place,Midscale,Premium,2026-07-20,2026-07-24,4,2,7658,Completed,Goibibo,Family,0.787,61262
DELJUL26-03035,Aerocity,Budget,Standard,2026-07-24,2026-07-27,3,2,7168,Confirmed,Walk-in,Group,0.95,43007
DELJUL26-03036,Rohini,Economy,Deluxe,2026-07-10,2026-07-14,4,3,2285,Confirmed,Goibibo,Leisure,0.758,27424
DELJUL26-03037,Lajpat Nagar,Midscale,Premium,2026-07-01,2026-07-02,1,1,3413,Cancelled,Walk-in,Group,0.41,0
DELJUL26-03038,Connaught Place,Upscale,Standard,2026-07-06,2026-07-08,2,1,9808,Confirmed,Direct,Family,0.767,19617
DELJUL26-03039,Karol Bagh,Midscale,Standard,2026-07-30,2026-07-31,1,3,3321,Confirmed,Agoda,Family,0.735,9962
DELJUL26-03040,Connaught Place,Luxury,Standard,2026-07-07,2026-07-12,5,1,10185,Completed,Goibibo,Couple,0.882,50925
DELJUL26-03041,Paharganj,Upscale,Standard,2026-07-08,2026-07-09,1,1,4818,Confirmed,Walk-in,Couple,0.677,4818
DELJUL26-03042,Karol Bagh,Economy,Deluxe,2026-07-27,2026-08-01,5,3,2811,Completed,Walk-in,Group,0.497,42172
DELJUL26-03043,Paharganj,Budget,Standard,2026-07-08,2026-07-13,5,1,1473,Confirmed,Direct,Group,0.79,7365
DELJUL26-03044,Dwarka,Upscale,Deluxe,2026-07-15,2026-07-20,5,3,5466,Confirmed,MakeMyTrip,Business,0.802,81988
DELJUL26-03045,Connaught Place,Budget,Standard,2026-07-12,2026-07-16,4,1,4847,Confirmed,Walk-in,Business,0.659,19388
DELJUL26-03046,Lajpat Nagar,Upscale,Premium,2026-07-21,2026-07-24,3,2,4161,Completed,Agoda,Group,0.407,24966
DELJUL26-03047,Greater Kailash,Midscale,Standard,2026-07-19,2026-07-24,5,2,9000,Confirmed,Direct,Group,0.598,90000
DELJUL26-03048,Greater Kailash,Economy,Premium,2026-07-16,2026-07-21,5,2,5099,Completed,Goibibo,Group,0.854,50988
DELJUL26-03049,Connaught Place,Midscale,Standard,2026-07-16,2026-07-21,5,1,9520,Confirmed,MakeMyTrip,Group,0.532,47600
DELJUL26-03050,Greater Kailash,Midscale,Deluxe,2026-07-26,2026-07-30,4,1,6654,Completed,Agoda,Couple,0.789,26617
DELJUL26-03051,Lajpat Nagar,Upscale,Standard,2026-07-19,2026-07-23,4,2,4812,Confirmed,Goibibo,Group,0.502,38493
DELJUL26-03052,Connaught Place,Budget,Deluxe,2026-07-16,2026-07-20,4,2,2606,Confirmed,Booking.com,Couple,0.547,20847
DELJUL26-03053,Greater Kailash,Upscale,Standard,2026-07-28,2026-08-02,5,3,7995,Completed,MakeMyTrip,Group,0.552,119929
DELJUL26-03054,Paharganj,Budget,Standard,2026-07-03,2026-07-06,3,3,1143,Confirmed,Walk-in,Family,0.431,10284
DELJUL26-03055,Greater Kailash,Upscale,Deluxe,2026-07-26,2026-07-29,3,1,10404,Confirmed,MakeMyTrip,Group,0.561,31213
DELJUL26-03056,Saket,Upscale,Standard,2026-07-07,2026-07-12,5,2,10899,Completed,Booking.com,Leisure,0.784,108989
DELJUL26-03057,Lajpat Nagar,Economy,Premium,2026-07-11,2026-07-13,2,2,2837,Completed,Direct,Group,0.591,11350
DELJUL26-03058,Connaught Place,Budget,Deluxe,2026-07-01,2026-07-05,4,2,3389,Completed,Direct,Group,0.53,27111
DELJUL26-03059,Paharganj,Upscale,Standard,2026-07-18,2026-07-19,1,3,3598,Confirmed,Direct,Couple,0.77,10793
DELJUL26-03060,Karol Bagh,Upscale,Premium,2026-07-26,2026-07-29,3,2,4025,Confirmed,Direct,Group,0.659,24148
DELJUL26-03061,Karol Bagh,Economy,Standard,2026-07-12,2026-07-13,1,1,3127,Confirmed,Goibibo,Family,0.612,3127
DELJUL26-03062,Paharganj,Midscale,Premium,2026-07-21,2026-07-26,5,2,2691,Confirmed,Goibibo,Business,0.828,26906
